,web site,title,handle,body_html,published_at,updated_at,created_at,product_type,price,sku,available,image
314,https://completedworks.com/,A Light in the Rain - 18 Carat Yellow Gold and Diamond Ring,light-in-the-rain-18-carat-yellow-gold-and-diamond-ring,"

A yellow gold band, delicately edged with diamonds, softly meanders around the
finger, swelling and twisting with exquisitely gentle motion. ****

  

  

 **Custom-made: despatched in four-six weeks**  

Details

Handcrafted from 18ct yellow gold and 0.27ct diamonds.

  

Good to know

* Made in 18ct yellow gold

* Ethically sourced materials

* One year guarantee

* It is certified in accordance with the Hallmarking Act 1973

Shipping

Delivery is free within UK, EU and USA. Delivery to all other destinations is
subject to a single fee of £20 per order.

For more information on shipping click here

",2020-07-28T22:25:45+01:00,2021-06-24T17:25:56+01:00,2020-07-28T21:45:39+01:00,Rings,1850.00,F2031-14,True,https://cdn.shopify.com/s/files/1/0287/2180/7465/products/Completedworks-18CT-Gold-Jewellery-Wild-Waves-Archipelago-Ring-1-410.jpg?v=1596105205
315,https://completedworks.com/,A Light in the Rain - 18 Carat Yellow Gold and Diamond Ring,light-in-the-rain-18-carat-yellow-gold-and-diamond-ring,"

A yellow gold band, delicately edged with diamonds, softly meanders around the
finger, swelling and twisting with exquisitely gentle motion. ****

  

  

 **Custom-made: despatched in four-six weeks**  

Details

Handcrafted from 18ct yellow gold and 0.27ct diamonds.

  

Good to know

* Made in 18ct yellow gold

* Ethically sourced materials

* One year guarantee

* It is certified in accordance with the Hallmarking Act 1973

Shipping

Delivery is free within UK, EU and USA. Delivery to all other destinations is
subject to a single fee of £20 per order.

For more information on shipping click here

",2020-07-28T22:25:45+01:00,2021-06-24T17:25:56+01:00,2020-07-28T21:45:39+01:00,Rings,1850.00,F2031-15,True,https://cdn.shopify.com/s/files/1/0287/2180/7465/products/Completedworks-18CT-Gold-Jewellery-Wild-Waves-Archipelago-Ring-1-410.jpg?v=1596105205
316,https://completedworks.com/,A Light in the Rain - 18 Carat Yellow Gold and Diamond Ring,light-in-the-rain-18-carat-yellow-gold-and-diamond-ring,"

A yellow gold band, delicately edged with diamonds, softly meanders around the
finger, swelling and twisting with exquisitely gentle motion. ****

  

  

 **Custom-made: despatched in four-six weeks**  

Details

Handcrafted from 18ct yellow gold and 0.27ct diamonds.

  

Good to know

* Made in 18ct yellow gold

* Ethically sourced materials

* One year guarantee

* It is certified in accordance with the Hallmarking Act 1973

Shipping

Delivery is free within UK, EU and USA. Delivery to all other destinations is
subject to a single fee of £20 per order.

For more information on shipping click here

",2020-07-28T22:25:45+01:00,2021-06-24T17:25:56+01:00,2020-07-28T21:45:39+01:00,Rings,1850.00,F2031-16,True,https://cdn.shopify.com/s/files/1/0287/2180/7465/products/Completedworks-18CT-Gold-Jewellery-Wild-Waves-Archipelago-Ring-1-410.jpg?v=1596105205
317,https://completedworks.com/,A Light in the Rain - 18 Carat Yellow Gold and Diamond Ring,light-in-the-rain-18-carat-yellow-gold-and-diamond-ring,"

A yellow gold band, delicately edged with diamonds, softly meanders around the
finger, swelling and twisting with exquisitely gentle motion. ****

  

  

 **Custom-made: despatched in four-six weeks**  

Details

Handcrafted from 18ct yellow gold and 0.27ct diamonds.

  

Good to know

* Made in 18ct yellow gold

* Ethically sourced materials

* One year guarantee

* It is certified in accordance with the Hallmarking Act 1973

Shipping

Delivery is free within UK, EU and USA. Delivery to all other destinations is
subject to a single fee of £20 per order.

For more information on shipping click here

",2020-07-28T22:25:45+01:00,2021-06-24T17:25:56+01:00,2020-07-28T21:45:39+01:00,Rings,1850.00,F2031-17,True,https://cdn.shopify.com/s/files/1/0287/2180/7465/products/Completedworks-18CT-Gold-Jewellery-Wild-Waves-Archipelago-Ring-1-410.jpg?v=1596105205
318,https://completedworks.com/,A Light in the Rain - 18 Carat Yellow Gold and Diamond Ring,light-in-the-rain-18-carat-yellow-gold-and-diamond-ring,"

A yellow gold band, delicately edged with diamonds, softly meanders around the
finger, swelling and twisting with exquisitely gentle motion. ****

  

  

 **Custom-made: despatched in four-six weeks**  

Details

Handcrafted from 18ct yellow gold and 0.27ct diamonds.

  

Good to know

* Made in 18ct yellow gold

* Ethically sourced materials

* One year guarantee

* It is certified in accordance with the Hallmarking Act 1973

Shipping

Delivery is free within UK, EU and USA. Delivery to all other destinations is
subject to a single fee of £20 per order.

For more information on shipping click here

",2020-07-28T22:25:45+01:00,2021-06-24T17:25:56+01:00,2020-07-28T21:45:39+01:00,Rings,1850.00,F2031-18,True,https://cdn.shopify.com/s/files/1/0287/2180/7465/products/Completedworks-18CT-Gold-Jewellery-Wild-Waves-Archipelago-Ring-1-410.jpg?v=1596105205
319,https://completedworks.com/,A Light in the Rain - 18 Carat Yellow Gold and Diamond Ring,light-in-the-rain-18-carat-yellow-gold-and-diamond-ring,"

A yellow gold band, delicately edged with diamonds, softly meanders around the
finger, swelling and twisting with exquisitely gentle motion. ****

  

  

 **Custom-made: despatched in four-six weeks**  

Details

Handcrafted from 18ct yellow gold and 0.27ct diamonds.

  

Good to know

* Made in 18ct yellow gold

* Ethically sourced materials

* One year guarantee

* It is certified in accordance with the Hallmarking Act 1973

Shipping

Delivery is free within UK, EU and USA. Delivery to all other destinations is
subject to a single fee of £20 per order.

For more information on shipping click here

",2020-07-28T22:25:45+01:00,2021-06-24T17:25:56+01:00,2020-07-28T21:45:39+01:00,Rings,1850.00,F2031-19,True,https://cdn.shopify.com/s/files/1/0287/2180/7465/products/Completedworks-18CT-Gold-Jewellery-Wild-Waves-Archipelago-Ring-1-410.jpg?v=1596105205
320,https://completedworks.com/,A Light in the Rain - 18 Carat Yellow Gold and Diamond Ring,light-in-the-rain-18-carat-yellow-gold-and-diamond-ring,"

A yellow gold band, delicately edged with diamonds, softly meanders around the
finger, swelling and twisting with exquisitely gentle motion. ****

  

  

 **Custom-made: despatched in four-six weeks**  

Details

Handcrafted from 18ct yellow gold and 0.27ct diamonds.

  

Good to know

* Made in 18ct yellow gold

* Ethically sourced materials

* One year guarantee

* It is certified in accordance with the Hallmarking Act 1973

Shipping

Delivery is free within UK, EU and USA. Delivery to all other destinations is
subject to a single fee of £20 per order.

For more information on shipping click here

",2020-07-28T22:25:45+01:00,2021-06-24T17:25:56+01:00,2020-07-28T21:45:39+01:00,Rings,1850.00,F2031-20,True,https://cdn.shopify.com/s/files/1/0287/2180/7465/products/Completedworks-18CT-Gold-Jewellery-Wild-Waves-Archipelago-Ring-1-410.jpg?v=1596105205
321,https://completedworks.com/,A Light in the Rain - 18 Carat Yellow Gold and Diamond Ring,light-in-the-rain-18-carat-yellow-gold-and-diamond-ring,"

A yellow gold band, delicately edged with diamonds, softly meanders around the
finger, swelling and twisting with exquisitely gentle motion. ****

  

  

 **Custom-made: despatched in four-six weeks**  

Details

Handcrafted from 18ct yellow gold and 0.27ct diamonds.

  

Good to know

* Made in 18ct yellow gold

* Ethically sourced materials

* One year guarantee

* It is certified in accordance with the Hallmarking Act 1973

Shipping

Delivery is free within UK, EU and USA. Delivery to all other destinations is
subject to a single fee of £20 per order.

For more information on shipping click here

",2020-07-28T22:25:45+01:00,2021-06-24T17:25:56+01:00,2020-07-28T21:45:39+01:00,Rings,1850.00,F2031-21,True,https://cdn.shopify.com/s/files/1/0287/2180/7465/products/Completedworks-18CT-Gold-Jewellery-Wild-Waves-Archipelago-Ring-1-410.jpg?v=1596105205
322,https://completedworks.com/,A Light in the Rain - 18 Carat Yellow Gold and Diamond Ring,light-in-the-rain-18-carat-yellow-gold-and-diamond-ring,"

A yellow gold band, delicately edged with diamonds, softly meanders around the
finger, swelling and twisting with exquisitely gentle motion. ****

  

  

 **Custom-made: despatched in four-six weeks**  

Details

Handcrafted from 18ct yellow gold and 0.27ct diamonds.

  

Good to know

* Made in 18ct yellow gold

* Ethically sourced materials

* One year guarantee

* It is certified in accordance with the Hallmarking Act 1973

Shipping

Delivery is free within UK, EU and USA. Delivery to all other destinations is
subject to a single fee of £20 per order.

For more information on shipping click here

",2020-07-28T22:25:45+01:00,2021-06-24T17:25:56+01:00,2020-07-28T21:45:39+01:00,Rings,1850.00,F2031-22,True,https://cdn.shopify.com/s/files/1/0287/2180/7465/products/Completedworks-18CT-Gold-Jewellery-Wild-Waves-Archipelago-Ring-1-410.jpg?v=1596105205
323,https://completedworks.com/,A Light in the Rain - 18 Carat Yellow Gold and Diamond Ring,light-in-the-rain-18-carat-yellow-gold-and-diamond-ring,"

A yellow gold band, delicately edged with diamonds, softly meanders around the
finger, swelling and twisting with exquisitely gentle motion. ****

  

  

 **Custom-made: despatched in four-six weeks**  

Details

Handcrafted from 18ct yellow gold and 0.27ct diamonds.

  

Good to know

* Made in 18ct yellow gold

* Ethically sourced materials

* One year guarantee

* It is certified in accordance with the Hallmarking Act 1973

Shipping

Delivery is free within UK, EU and USA. Delivery to all other destinations is
subject to a single fee of £20 per order.

For more information on shipping click here

",2020-07-28T22:25:45+01:00,2021-06-24T17:25:56+01:00,2020-07-28T21:45:39+01:00,Rings,1850.00,F2031-23,True,https://cdn.shopify.com/s/files/1/0287/2180/7465/products/Completedworks-18CT-Gold-Jewellery-Wild-Waves-Archipelago-Ring-1-410.jpg?v=1596105205
324,https://completedworks.com/,A Light in the Rain - 18 Carat Yellow Gold and Diamond Ring,light-in-the-rain-18-carat-yellow-gold-and-diamond-ring,"

A yellow gold band, delicately edged with diamonds, softly meanders around the
finger, swelling and twisting with exquisitely gentle motion. ****

  

  

 **Custom-made: despatched in four-six weeks**  

Details

Handcrafted from 18ct yellow gold and 0.27ct diamonds.

  

Good to know

* Made in 18ct yellow gold

* Ethically sourced materials

* One year guarantee

* It is certified in accordance with the Hallmarking Act 1973

Shipping

Delivery is free within UK, EU and USA. Delivery to all other destinations is
subject to a single fee of £20 per order.

For more information on shipping click here

",2020-07-28T22:25:45+01:00,2021-06-24T17:25:56+01:00,2020-07-28T21:45:39+01:00,Rings,1850.00,F2031-24,True,https://cdn.shopify.com/s/files/1/0287/2180/7465/products/Completedworks-18CT-Gold-Jewellery-Wild-Waves-Archipelago-Ring-1-410.jpg?v=1596105205
325,https://completedworks.com/,A Light in the Rain - 18 Carat Yellow Gold and Diamond Ring,light-in-the-rain-18-carat-yellow-gold-and-diamond-ring,"

A yellow gold band, delicately edged with diamonds, softly meanders around the
finger, swelling and twisting with exquisitely gentle motion. ****

  

  

 **Custom-made: despatched in four-six weeks**  

Details

Handcrafted from 18ct yellow gold and 0.27ct diamonds.

  

Good to know

* Made in 18ct yellow gold

* Ethically sourced materials

* One year guarantee

* It is certified in accordance with the Hallmarking Act 1973

Shipping

Delivery is free within UK, EU and USA. Delivery to all other destinations is
subject to a single fee of £20 per order.

For more information on shipping click here

",2020-07-28T22:25:45+01:00,2021-06-24T17:25:56+01:00,2020-07-28T21:45:39+01:00,Rings,1850.00,F2031-25,True,https://cdn.shopify.com/s/files/1/0287/2180/7465/products/Completedworks-18CT-Gold-Jewellery-Wild-Waves-Archipelago-Ring-1-410.jpg?v=1596105205
326,https://completedworks.com/,A Light in the Rain - 18 Carat Yellow Gold and Diamond Ring,light-in-the-rain-18-carat-yellow-gold-and-diamond-ring,"

A yellow gold band, delicately edged with diamonds, softly meanders around the
finger, swelling and twisting with exquisitely gentle motion. ****

  

  

 **Custom-made: despatched in four-six weeks**  

Details

Handcrafted from 18ct yellow gold and 0.27ct diamonds.

  

Good to know

* Made in 18ct yellow gold

* Ethically sourced materials

* One year guarantee

* It is certified in accordance with the Hallmarking Act 1973

Shipping

Delivery is free within UK, EU and USA. Delivery to all other destinations is
subject to a single fee of £20 per order.

For more information on shipping click here

",2020-07-28T22:25:45+01:00,2021-06-24T17:25:56+01:00,2020-07-28T21:45:39+01:00,Rings,1850.00,F2031-26,True,https://cdn.shopify.com/s/files/1/0287/2180/7465/products/Completedworks-18CT-Gold-Jewellery-Wild-Waves-Archipelago-Ring-1-410.jpg?v=1596105205
327,https://completedworks.com/,A Light in the Rain - 18 Carat Yellow Gold and Diamond Ring,light-in-the-rain-18-carat-yellow-gold-and-diamond-ring,"

A yellow gold band, delicately edged with diamonds, softly meanders around the
finger, swelling and twisting with exquisitely gentle motion. ****

  

  

 **Custom-made: despatched in four-six weeks**  

Details

Handcrafted from 18ct yellow gold and 0.27ct diamonds.

  

Good to know

* Made in 18ct yellow gold

* Ethically sourced materials

* One year guarantee

* It is certified in accordance with the Hallmarking Act 1973

Shipping

Delivery is free within UK, EU and USA. Delivery to all other destinations is
subject to a single fee of £20 per order.

For more information on shipping click here

",2020-07-28T22:25:45+01:00,2021-06-24T17:25:56+01:00,2020-07-28T21:45:39+01:00,Rings,1850.00,F2031-27,True,https://cdn.shopify.com/s/files/1/0287/2180/7465/products/Completedworks-18CT-Gold-Jewellery-Wild-Waves-Archipelago-Ring-1-410.jpg?v=1596105205
328,https://completedworks.com/,A Light in the Rain - 18 Carat Yellow Gold and Diamond Ring,light-in-the-rain-18-carat-yellow-gold-and-diamond-ring,"

A yellow gold band, delicately edged with diamonds, softly meanders around the
finger, swelling and twisting with exquisitely gentle motion. ****

  

  

 **Custom-made: despatched in four-six weeks**  

Details

Handcrafted from 18ct yellow gold and 0.27ct diamonds.

  

Good to know

* Made in 18ct yellow gold

* Ethically sourced materials

* One year guarantee

* It is certified in accordance with the Hallmarking Act 1973

Shipping

Delivery is free within UK, EU and USA. Delivery to all other destinations is
subject to a single fee of £20 per order.

For more information on shipping click here

",2020-07-28T22:25:45+01:00,2021-06-24T17:25:56+01:00,2020-07-28T21:45:39+01:00,Rings,1850.00,F2031-28,True,https://cdn.shopify.com/s/files/1/0287/2180/7465/products/Completedworks-18CT-Gold-Jewellery-Wild-Waves-Archipelago-Ring-1-410.jpg?v=1596105205
329,https://completedworks.com/,A Light in the Rain - 18 Carat Yellow Gold and Diamond Ring,light-in-the-rain-18-carat-yellow-gold-and-diamond-ring,"

A yellow gold band, delicately edged with diamonds, softly meanders around the
finger, swelling and twisting with exquisitely gentle motion. ****

  

  

 **Custom-made: despatched in four-six weeks**  

Details

Handcrafted from 18ct yellow gold and 0.27ct diamonds.

  

Good to know

* Made in 18ct yellow gold

* Ethically sourced materials

* One year guarantee

* It is certified in accordance with the Hallmarking Act 1973

Shipping

Delivery is free within UK, EU and USA. Delivery to all other destinations is
subject to a single fee of £20 per order.

For more information on shipping click here

",2020-07-28T22:25:45+01:00,2021-06-24T17:25:56+01:00,2020-07-28T21:45:39+01:00,Rings,1850.00,F2031-29,True,https://cdn.shopify.com/s/files/1/0287/2180/7465/products/Completedworks-18CT-Gold-Jewellery-Wild-Waves-Archipelago-Ring-1-410.jpg?v=1596105205
330,https://completedworks.com/,A Light in the Rain - 18 Carat Yellow Gold and Diamond Ring,light-in-the-rain-18-carat-yellow-gold-and-diamond-ring,"

A yellow gold band, delicately edged with diamonds, softly meanders around the
finger, swelling and twisting with exquisitely gentle motion. ****

  

  

 **Custom-made: despatched in four-six weeks**  

Details

Handcrafted from 18ct yellow gold and 0.27ct diamonds.

  

Good to know

* Made in 18ct yellow gold

* Ethically sourced materials

* One year guarantee

* It is certified in accordance with the Hallmarking Act 1973

Shipping

Delivery is free within UK, EU and USA. Delivery to all other destinations is
subject to a single fee of £20 per order.

For more information on shipping click here

",2020-07-28T22:25:45+01:00,2021-06-24T17:25:56+01:00,2020-07-28T21:45:39+01:00,Rings,1850.00,F2031-30,True,https://cdn.shopify.com/s/files/1/0287/2180/7465/products/Completedworks-18CT-Gold-Jewellery-Wild-Waves-Archipelago-Ring-1-410.jpg?v=1596105205
331,https://completedworks.com/,A Light in the Rain - 18 Carat Yellow Gold and Diamond Ring,light-in-the-rain-18-carat-yellow-gold-and-diamond-ring,"

A yellow gold band, delicately edged with diamonds, softly meanders around the
finger, swelling and twisting with exquisitely gentle motion. ****

  

  

 **Custom-made: despatched in four-six weeks**  

Details

Handcrafted from 18ct yellow gold and 0.27ct diamonds.

  

Good to know

* Made in 18ct yellow gold

* Ethically sourced materials

* One year guarantee

* It is certified in accordance with the Hallmarking Act 1973

Shipping

Delivery is free within UK, EU and USA. Delivery to all other destinations is
subject to a single fee of £20 per order.

For more information on shipping click here

",2020-07-28T22:25:45+01:00,2021-06-24T17:25:56+01:00,2020-07-28T21:45:39+01:00,Rings,1850.00,F2031-31,True,https://cdn.shopify.com/s/files/1/0287/2180/7465/products/Completedworks-18CT-Gold-Jewellery-Wild-Waves-Archipelago-Ring-1-410.jpg?v=1596105205
332,https://completedworks.com/,A Light in the Rain - 18 Carat Yellow Gold and Diamond Ring,light-in-the-rain-18-carat-yellow-gold-and-diamond-ring,"

A yellow gold band, delicately edged with diamonds, softly meanders around the
finger, swelling and twisting with exquisitely gentle motion. ****

  

  

 **Custom-made: despatched in four-six weeks**  

Details

Handcrafted from 18ct yellow gold and 0.27ct diamonds.

  

Good to know

* Made in 18ct yellow gold

* Ethically sourced materials

* One year guarantee

* It is certified in accordance with the Hallmarking Act 1973

Shipping

Delivery is free within UK, EU and USA. Delivery to all other destinations is
subject to a single fee of £20 per order.

For more information on shipping click here

",2020-07-28T22:25:45+01:00,2021-06-24T17:25:56+01:00,2020-07-28T21:45:39+01:00,Rings,1850.00,F2031-32,True,https://cdn.shopify.com/s/files/1/0287/2180/7465/products/Completedworks-18CT-Gold-Jewellery-Wild-Waves-Archipelago-Ring-1-410.jpg?v=1596105205
333,https://completedworks.com/,A Light in the Rain - 18 Carat Yellow Gold and Diamond Ring,light-in-the-rain-18-carat-yellow-gold-and-diamond-ring,"

A yellow gold band, delicately edged with diamonds, softly meanders around the
finger, swelling and twisting with exquisitely gentle motion. ****

  

  

 **Custom-made: despatched in four-six weeks**  

Details

Handcrafted from 18ct yellow gold and 0.27ct diamonds.

  

Good to know

* Made in 18ct yellow gold

* Ethically sourced materials

* One year guarantee

* It is certified in accordance with the Hallmarking Act 1973

Shipping

Delivery is free within UK, EU and USA. Delivery to all other destinations is
subject to a single fee of £20 per order.

For more information on shipping click here

",2020-07-28T22:25:45+01:00,2021-06-24T17:25:56+01:00,2020-07-28T21:45:39+01:00,Rings,1850.00,F2031-33,True,https://cdn.shopify.com/s/files/1/0287/2180/7465/products/Completedworks-18CT-Gold-Jewellery-Wild-Waves-Archipelago-Ring-1-410.jpg?v=1596105205
334,https://completedworks.com/,A Light in the Rain - 18 Carat Yellow Gold and Diamond Ring,light-in-the-rain-18-carat-yellow-gold-and-diamond-ring,"

A yellow gold band, delicately edged with diamonds, softly meanders around the
finger, swelling and twisting with exquisitely gentle motion. ****

  

  

 **Custom-made: despatched in four-six weeks**  

Details

Handcrafted from 18ct yellow gold and 0.27ct diamonds.

  

Good to know

* Made in 18ct yellow gold

* Ethically sourced materials

* One year guarantee

* It is certified in accordance with the Hallmarking Act 1973

Shipping

Delivery is free within UK, EU and USA. Delivery to all other destinations is
subject to a single fee of £20 per order.

For more information on shipping click here

",2020-07-28T22:25:45+01:00,2021-06-24T17:25:56+01:00,2020-07-28T21:45:39+01:00,Rings,1850.00,F2031-34,True,https://cdn.shopify.com/s/files/1/0287/2180/7465/products/Completedworks-18CT-Gold-Jewellery-Wild-Waves-Archipelago-Ring-1-410.jpg?v=1596105205
335,https://completedworks.com/,A Light in the Rain - 18 Carat Yellow Gold and Diamond Ring,light-in-the-rain-18-carat-yellow-gold-and-diamond-ring,"

A yellow gold band, delicately edged with diamonds, softly meanders around the
finger, swelling and twisting with exquisitely gentle motion. ****

  

  

 **Custom-made: despatched in four-six weeks**  

Details

Handcrafted from 18ct yellow gold and 0.27ct diamonds.

  

Good to know

* Made in 18ct yellow gold

* Ethically sourced materials

* One year guarantee

* It is certified in accordance with the Hallmarking Act 1973

Shipping

Delivery is free within UK, EU and USA. Delivery to all other destinations is
subject to a single fee of £20 per order.

For more information on shipping click here

",2020-07-28T22:25:45+01:00,2021-06-24T17:25:56+01:00,2020-07-28T21:45:39+01:00,Rings,1850.00,F2031-35,True,https://cdn.shopify.com/s/files/1/0287/2180/7465/products/Completedworks-18CT-Gold-Jewellery-Wild-Waves-Archipelago-Ring-1-410.jpg?v=1596105205
336,https://completedworks.com/,A Light in the Rain - 18 Carat Yellow Gold and Diamond Ring,light-in-the-rain-18-carat-yellow-gold-and-diamond-ring,"

A yellow gold band, delicately edged with diamonds, softly meanders around the
finger, swelling and twisting with exquisitely gentle motion. ****

  

  

 **Custom-made: despatched in four-six weeks**  

Details

Handcrafted from 18ct yellow gold and 0.27ct diamonds.

  

Good to know

* Made in 18ct yellow gold

* Ethically sourced materials

* One year guarantee

* It is certified in accordance with the Hallmarking Act 1973

Shipping

Delivery is free within UK, EU and USA. Delivery to all other destinations is
subject to a single fee of £20 per order.

For more information on shipping click here

",2020-07-28T22:25:45+01:00,2021-06-24T17:25:56+01:00,2020-07-28T21:45:39+01:00,Rings,1850.00,F2031-36,True,https://cdn.shopify.com/s/files/1/0287/2180/7465/products/Completedworks-18CT-Gold-Jewellery-Wild-Waves-Archipelago-Ring-1-410.jpg?v=1596105205
337,https://completedworks.com/,A Light in the Rain - 18 Carat Yellow Gold and Diamond Ring,light-in-the-rain-18-carat-yellow-gold-and-diamond-ring,"

A yellow gold band, delicately edged with diamonds, softly meanders around the
finger, swelling and twisting with exquisitely gentle motion. ****

  

  

 **Custom-made: despatched in four-six weeks**  

Details

Handcrafted from 18ct yellow gold and 0.27ct diamonds.

  

Good to know

* Made in 18ct yellow gold

* Ethically sourced materials

* One year guarantee

* It is certified in accordance with the Hallmarking Act 1973

Shipping

Delivery is free within UK, EU and USA. Delivery to all other destinations is
subject to a single fee of £20 per order.

For more information on shipping click here

",2020-07-28T22:25:45+01:00,2021-06-24T17:25:56+01:00,2020-07-28T21:45:39+01:00,Rings,1850.00,F2031-37,True,https://cdn.shopify.com/s/files/1/0287/2180/7465/products/Completedworks-18CT-Gold-Jewellery-Wild-Waves-Archipelago-Ring-1-410.jpg?v=1596105205
338,https://completedworks.com/,A Light in the Rain - 18 Carat Yellow Gold and Diamond Ring,light-in-the-rain-18-carat-yellow-gold-and-diamond-ring,"

A yellow gold band, delicately edged with diamonds, softly meanders around the
finger, swelling and twisting with exquisitely gentle motion. ****

  

  

 **Custom-made: despatched in four-six weeks**  

Details

Handcrafted from 18ct yellow gold and 0.27ct diamonds.

  

Good to know

* Made in 18ct yellow gold

* Ethically sourced materials

* One year guarantee

* It is certified in accordance with the Hallmarking Act 1973

Shipping

Delivery is free within UK, EU and USA. Delivery to all other destinations is
subject to a single fee of £20 per order.

For more information on shipping click here

",2020-07-28T22:25:45+01:00,2021-06-24T17:25:56+01:00,2020-07-28T21:45:39+01:00,Rings,1850.00,F2031-38,True,https://cdn.shopify.com/s/files/1/0287/2180/7465/products/Completedworks-18CT-Gold-Jewellery-Wild-Waves-Archipelago-Ring-1-410.jpg?v=1596105205
339,https://completedworks.com/,Flow - Sterling Silver and Pearl Earrings,flow-sterling-silver-and-pearl-earrings,"

A signature piece of the Tied Collection, Flow was inspired by the concentric
circles of Amsterdam’s canals, as referenced in Albert Camus “The Fall”. In
these ‘Flow’ earrings a strand of gold vermeil moves in a dynamic spiral
across the ear. Finished with decorative freshwater pearls, each earring is
secured with an earring post and butterfly back.

**Custom-made: despatch in 2-3 days**

Details

The piece is thoughtfully handcrafted in sterling silver and plated in 14ct
yellow gold vermeil.

Good to know

* Made in solid sterling silver

* Ethically sourced materials

* One year guarantee

Shipping

Delivery is free within UK, EU and USA. Delivery to all other destinations is
subject to a single fee of £20 per order.

For more information on shipping click here

",2020-07-28T11:47:12+01:00,2021-06-24T17:25:53+01:00,2020-07-28T11:47:12+01:00,Earrings,195.00,V023-P,True,https://cdn.shopify.com/s/files/1/0287/2180/7465/products/Completedworks-Jewellery-Sterling-Silverl-Earring-Pearl-Flow-1-5.jpg?v=1595938430
340,https://completedworks.com/,Blast - Sterling Silver Ear Cuff,blast-silver-ear-cuff,"

A bold continuous line moves and intersects itself to form this ear cuff,
exploring the gulf between uninterrupted movement and a single, explosive rush
of energy.

**In Stock: Order before 12pm BST for same-day despatch**

Details

The piece is thoughtfully handcrafted in sterling silver.

Good to know

* Made in solid sterling silver

* Ethically sourced materials

* One year guarantee

Shipping

Delivery is free within UK, EU and USA. Delivery to all other destinations is
subject to a single fee of £20 per order.

For more information on shipping click here

",2020-07-25T14:41:14+01:00,2021-06-27T17:01:21+01:00,2019-12-06T11:53:23+00:00,Earrings,165.00,V020-P,True,https://cdn.shopify.com/s/files/1/0287/2180/7465/products/Completedworks-Jewellery-Sterling-Silver-Ear-Cuff-Blast-1-10.jpg?v=1595685108
341,https://completedworks.com/,The Lure of Civilisation - Gold Vermeil and Pearl Hair Pin,the-lure-of-civilisation-gold-vermeil-and-pearl-hair-pin,"

Lyrical and dramatic, a congregation of freshwater pearls arcs through the
frame, captured in place with a delicate pin.

The hair pin is handcrafted from sterling silver and plated with 18ct yellow
gold.

 **Custom-made: despatched in two-three weeks**

Collection: Tied

",2020-07-25T14:05:28+01:00,2021-06-25T14:50:10+01:00,2019-12-06T11:54:18+00:00,Hair Accessories,385.00,A1010,True,https://cdn.shopify.com/s/files/1/0287/2180/7465/products/Completedworks-Jewellery-Gold-Vermeil-Hair-Pin-The-Lure-of-Civilisation-1-10.jpg?v=1617873247
342,https://completedworks.com/,Delights of an Undirected Mind - Gold Vermeil Earrings,delights-of-an-undirected-mind-gold-vermeil-earrings,"

Strands of gold vermeil are twisted into a tightly wound oval to form these
front facing hoop earrings. Fastened with a gold plated sterling silver post
and butterfly back.

**In Stock: Order before 12pm GMT for same weekday despatch**

Details

The piece is thoughtfully handcrafted in sterling silver and plated in 14ct
yellow gold vermeil.

Good to know

* Made in solid sterling silver

* Ethically sourced materials

* One year guarantee

Shipping

Delivery is free within UK, EU and USA. Delivery to all other destinations is
subject to a single fee of £20 per order.

For more information on shipping click here

",2020-07-23T20:55:12+01:00,2021-06-25T15:01:23+01:00,2020-07-23T20:55:12+01:00,Earrings,255.00,F04,True,https://cdn.shopify.com/s/files/1/0287/2180/7465/products/Completedworks-Gold-Vermeil-Earrings-WOVEN-PIECE-24-1-5-101_5130ba7a-5b08-4a1c-8dc4-c8b9b67326de.jpg?v=1608503410
343,https://completedworks.com/,Statue of a Couple - Gold Plated Ear Cuff,statue-of-a-couple-gold-vermeil-ear-cuff,"

Our intricate cuff splits into two strands, one delicately snaking around the
other.

This ear cuff is handcrafted from sterling silver and plated with 14ct yellow
gold.

**In Stock: Order before 12pm GMT for same weekday despatch**

Collection: Tied

",2020-07-21T10:18:44+01:00,2021-06-25T16:06:51+01:00,2019-12-06T11:54:04+00:00,Earrings,150.00,A1021,True,https://cdn.shopify.com/s/files/1/0287/2180/7465/products/Completedworks-Jewellery-Gold-Vermeil-Earrings-Statue-of-a-Couple-1-10_496baffb-9187-45a8-bf18-201e12f54f6f.jpg?v=1595323920
344,https://completedworks.com/,Passage of the Divine Bird - Gold Vermeil Hair Pin,passage-of-the-divine-bird-gold-vermeil-hair-pin,"

Blue zirconia and 18ct yellow gold plated sterling silver

  * The piece is thoughtfully handcrafted in sterling silver and plated in 18ct yellow gold vermeil. 

  * It is certified in accordance with the Hallmarking Act 1973

**Custom-made: despatched in two-three weeks**

Collection: Tied II

",2020-07-21T09:48:58+01:00,2021-06-03T12:38:37+01:00,2019-12-06T11:53:56+00:00,,215.00,V014,False,https://cdn.shopify.com/s/files/1/0287/2180/7465/products/Completedworks-Jewellery-Gold-Vermeil-Jewellery-Tied-Collection-110.jpg?v=1595321364
